gene_1,gene_2,a1,a2,a3,a4,a5,a6
Potri.009G160400,Potri.004G198900,1,0,0.83656,1,popSegDup_13,0.04899
Potri.009G160600,Potri.004G199100,1,0,0.82101,1,popSegDup_13,0.15873
Potri.009G160800,Potri.004G199400,1,0,0.83,1,popSegDup_13,0.14045
Potri.009G160900,Potri.004G199500,1,0,0.69058,1,popSegDup_13,0.09116
Potri.009G161400,Potri.004G200300,1,0,0.67757,1,popSegDup_13,*
Potri.009G161500,Potri.004G200400,1,0,0.94107,1,popSegDup_13,0.11526
Potri.009G161700,Potri.004G200500,1,0,0.60574,1,popSegDup_13,0.06677
Potri.009G161900,Potri.004G200800,1,0,0.84157,1,popSegDup_13,0.04882
NaN,Potri.004G201000,1,0,0.85027,1,popSegDup_13,*
Potri.009G162300,Potri.004G201100,1,0,0.62176,1,popSegDup_13,*
Potri.009G162800,Potri.004G201500,1,0,0.67613,1,popSegDup_13,0.04549
Potri.009G162900,Potri.004G201600,1,0,0.81043,1,popSegDup_13,0.10034
Potri.009G163100,Potri.004G201700,1,0,0.72653,1,popSegDup_13,0.16361
Potri.009G163300,Potri.004G201800,1,0,0.91801,1,popSegDup_13,0.13864
Potri.009G163400,Potri.004G201900,1,0,0.79159,1,popSegDup_13,0.10609
Potri.009G163600,NaN,1,0,0.66216,1,popSegDup_13,0.16361
Potri.009G163700,Potri.004G202400,1,0,0.77834,1,popSegDup_13,0.03126
Potri.009G163800,Potri.004G202500,1,0,0.83067,1,popSegDup_13,0.07911
Potri.009G164100,Potri.004G203100,1,0,0.86228,1,popSegDup_13,0.09971
Potri.009G164200,Potri.004G203300,1,0,0.91551,1,popSegDup_13,0.04304
Potri.009G164300,Potri.004G203400,1,0,0.84205,1,popSegDup_13,0.10565
Potri.009G164400,Potri.004G203500,1,0,0.81277,1,popSegDup_13,0.05496
Potri.009G165000,Potri.004G203800,1,0,0.8145,1,popSegDup_13,0.08063
Potri.009G165100,Potri.004G203900,1,0,0.91758,1,popSegDup_13,0.30039
Potri.009G165200,Potri.004G204300,1,0,0.96109,1,popSegDup_13,0.07828
Potri.009G165300,Potri.004G204400,1,0,0.95143,1,popSegDup_13,0.0861
Potri.009G165600,Potri.004G204600,1,0,0.82115,1,popSegDup_13,0.05046
Potri.009G165700,Potri.004G204700,1,0,0.92045,1,popSegDup_13,0.14384
Potri.009G165900,Potri.004G205000,1,0,0.78728,1,popSegDup_13,0.06308
Potri.009G166000,Potri.004G205100,1,0,0.84266,1,popSegDup_13,0.08664
Potri.009G166100,Potri.004G205200,1,0,0.7193,1,popSegDup_13,0.05776
Potri.009G166200,Potri.004G205300,1,0,0.76551,1,popSegDup_13,0.07259
Potri.009G166900,Potri.004G205500,1,0,0.71776,1,popSegDup_13,0.10196
Potri.009G167400,Potri.004G206100,1,0,0.8767,1,popSegDup_13,0.15066
Potri.009G167500,Potri.004G206200,1,0,0.74001,1,popSegDup_13,0.04817
Potri.009G167700,Potri.004G206400,1,0,0.63953,1,popSegDup_13,0.05721
Potri.009G167800,Potri.004G206600,1,0,0.83875,1,popSegDup_13,0.06908
Potri.009G167900,Potri.004G206800,1,0,0.88644,1,popSegDup_13,0.0927
Potri.009G168000,Potri.004G206900,1,0,0.86096,1,popSegDup_13,0.12107
Potri.009G168500,Potri.004G207100,1,0,0.84937,1,popSegDup_13,0.08017
Potri.009G168600,Potri.004G207300,1,0,0.882,1,popSegDup_13,0.07533
Potri.009G169000,Potri.004G207700,1,0,0.8755,1,popSegDup_13,0.04447
Potri.009G169300,Potri.004G208100,1,0,0.83474,1,popSegDup_13,0.13074
Potri.009G169400,Potri.004G208200,1,0,0.69615,1,popSegDup_13,0.13597
Potri.009G169500,Potri.004G208300,1,0,0.96774,1,popSegDup_13,0.09753
Potri.009G169900,Potri.004G208500,1,0,0.87084,1,popSegDup_13,0.084
Potri.009G170000,Potri.004G208800,1,0,0.92556,1,popSegDup_13,0.07885
Potri.009G170100,Potri.004G209000,1,0,0.81041,1,popSegDup_13,0.0861
Potri.009G170700,Potri.004G2098000,1,0,0.92308,1,popSegDup_13,0.0519
Potri.018G081000,Potri.006G158600,1,0,0.916,1,popSegDup_14,0.10034
Potri.018G081800,Potri.006G160000,1,0,0.6484,1,popSegDup_14,0.07828
Potri.018G082100,Potri.006G160200,1,0,0.87085,1,popSegDup_14,0.10981
Potri.018G084200,Potri.006G160800,1,0,0.8811,1,popSegDup_14,0.09275
Potri.018G084300,Potri.006G160700,1,0,0.90049,1,popSegDup_14,0.13118
Potri.018G084800,Potri.006G160600,1,0,0.86927,1,popSegDup_14,0.10679
Potri.018G086200,Potri.006G163900,1,0,0.88244,1,popSegDup_14,0.10756
Potri.018G086300,Potri.006G164000,1,0,0.8779,1,popSegDup_14,0.0664
Potri.018G087700,Potri.T063300.1,1,0,0.89555,1,popSegDup_14,0.11921
Potri.018G087900,Potri.T063400.2,1,0,0.85523,1,popSegDup_14,0.09116
Potri.018G088800,Potri.006G166700,1,0,0.71572,1,popSegDup_14,0.15184
Potri.018G089700,Potri.006G165300,1,0,0.6871,1,popSegDup_14,0.08863
Potri.018G089800,Potri.006G165400,1,0,0.94841,1,popSegDup_14,0.17046
Potri.018G090000,Potri.006G165500,1,0,0.7398,1,popSegDup_14,0.06531
Potri.018G090100,Potri.006G165700,1,0,0.91351,1,popSegDup_14,0.14516
Potri.018G090300,Potri.006G165900,1,0,0.8764,1,popSegDup_14,0.09553
Potri.018G090400,Potri.006G166000,1,0,0.89764,1,popSegDup_14,0.10455
Potri.018G090800,Potri.006G166300,1,0,0.9532,1,popSegDup_14,0.11157
Potri.018G091100,Potri.006G166500,1,0,0.86607,1,popSegDup_14,0.05916
Potri.018G091200,Potri.006G166600,1,0,0.73625,1,popSegDup_14,0.12343
Potri.018G091500,Potri.006G167800,1,0,0.67771,1,popSegDup_14,0.09329
Potri.018G091600,Potri.006G167700,1,0,0.78509,1,popSegDup_14,0.11526
NaN,NaN,1,0,0.73487,1,popSegDup_14,0.02565
Potri.018G0921002,Potri.006G167200,1,0,0.8724,1,popSegDup_14,0.12891
Potri.018G092300,Potri.006G166900,1,0,0.81096,1,popSegDup_14,0.13597
NaN,Potri.006G168100,1,0,0.98537,1,popSegDup_14,0.34657
Potri.018G092800,Potri.006G168400,1,0,0.64895,1,popSegDup_14,0.22599
Potri.018G093400,Potri.006G168800,1,0,0.78292,1,popSegDup_14,0.07953
Potri.018G093600,Potri.006G169000,1,0,0.85523,1,popSegDup_14,0.09604
NaN,NaN,1,0,0.75115,1,popSegDup_14,0.08017
Potri.018G093800,Potri.006G169200,1,0,0.62471,1,popSegDup_14,0.09836
Potri.018G094200,Potri.006G169700,1,0,0.84758,1,popSegDup_14,0.13474
Potri.018G094800,Potri.006G170000,1,0,0.63967,1,popSegDup_14,1.62905
Potri.018G095800,Potri.006G170700,1,0,0.74145,1,popSegDup_14,0.08531
Potri.018G095900,Potri.006G170800,1,0,0.83963,1,popSegDup_14,0.09403
Potri.018G096000,Potri.006G171100,1,0,0.65129,1,popSegDup_14,0.34657
Potri.T093800.1,Potri.006G171400,1,0,0.83046,1,popSegDup_14,0.16189
Potri.T094300.2,Potri.006G171500,1,0,0.83289,1,popSegDup_14,0.08912
Potri.018G096100,Potri.006G173700,1,0,0.82279,1,popSegDup_14,0.11866
Potri.018G096700,Potri.006G174700,1,0,0.86879,1,popSegDup_14,0.07953
Potri.018G097000,Potri.006G174900,1,0,0.71445,1,popSegDup_14,0.13118
Potri.018G097300,Potri.006G175200,1,0,0.85369,1,popSegDup_14,0.10034
Potri.018G097500,Potri.006G175300,1,0,0.70953,1,popSegDup_14,0.09868
Potri.018G097700,Potri.006G175500,1,0,0.85251,1,popSegDup_14,0.06445
Potri.018G098100,Potri.006G175700,1,0,0.75783,1,popSegDup_14,0.08593
Potri.018G098400,Potri.006G176600,1,0,0.86737,1,popSegDup_14,0.09956
Potri.018G098500,Potri.006G176700,1,0,0.80858,1,popSegDup_14,0.03885
Potri.018G099100,Potri.006G177000,1,0,0.89628,1,popSegDup_14,0.07708
Potri.018G0994001,Potri.006G177500,1,0,0.84598,1,popSegDup_14,0.13272
Potri.018G100000,Potri.006G178000,1,0,0.78631,1,popSegDup_14,0.15923
Potri.018G100400,Potri.006G178500,1,0,0.9104,1,popSegDup_14,0.12666
Potri.018G100500,Potri.006G178700,1,0,0.85294,1,popSegDup_14,0.17087
Potri.018G100700,Potri.006G178900,1,0,0.68858,1,popSegDup_14,0.12307
Potri.018G101300,Potri.006G179400,1,0,0.83925,1,popSegDup_14,0.1078
Potri.018G101600,Potri.006G179300,1,0,0.86038,1,popSegDup_14,0.13413
Potri.018G101700,Potri.006G179100,1,0,0.94056,1,popSegDup_14,0.17834
Potri.018G102200,Potri.006G179900,1,0,0.61549,1,popSegDup_14,0.06956
Potri.018G102500,Potri.006G180100,1,0,0.76805,1,popSegDup_14,0.07278
Potri.018G102800,Potri.006G180500,1,0,0.79742,1,popSegDup_14,0.11874
Potri.018G103000,Potri.006G180800,1,0,0.84191,1,popSegDup_14,0.09488
Potri.018G103300,Potri.006G181100,1,0,0.8352,1,popSegDup_14,0.06829
Potri.018G103400,Potri.006G181200,1,0,0.62626,1,popSegDup_14,0.13456
Potri.018G103500,Potri.006G181300,1,0,0.66112,1,popSegDup_14,0.10646
Potri.018G103900,Potri.006G181900,1,0,0.95058,1,popSegDup_14,0.08593
Potri.018G104100,Potri.006G182100,1,0,0.83607,1,popSegDup_14,0.04436
Potri.018G105300,Potri.006G183000,1,0,0.74862,1,popSegDup_14,0.17242
Potri.018G105700,Potri.006G183200,1,0,0.78464,1,popSegDup_14,0.04882
Potri.018G105900,Potri.006G183600,1,0,0.86124,1,popSegDup_14,0.12808
Potri.018G106300,Potri.006G183800,1,0,0.85161,1,popSegDup_14,0
Potri.018G106400,Potri.006G183900,1,0,0.79387,1,popSegDup_14,0.05411
Potri.018G106600,Potri.006G184200,1,0,0.90007,1,popSegDup_14,0.04682
Potri.018G106700,Potri.006G184300,1,0,0.88048,1,popSegDup_14,0.07708
Potri.018G106800,Potri.006G184500,1,0,0.74874,1,popSegDup_14,0.08557
Potri.018G106900,Potri.006G184700,1,0,0.8944,1,popSegDup_14,0.07971
Potri.018G107300,Potri.006G185000,1,0,0.98198,1,popSegDup_14,0
Potri.018G107400,Potri.006G185100,1,0,0.89557,1,popSegDup_14,0.104
Potri.018G107500,Potri.006G185200,1,0,0.74396,1,popSegDup_14,0.09656
Potri.018G107600,Potri.006G185300,1,0,0.81768,1,popSegDup_14,0.12096
Potri.018G108200,Potri.006G185700,1,0,0.72351,1,popSegDup_14,0.09522
Potri.018G109100,Potri.006G186200,1,0,0.82804,1,popSegDup_14,0.10346
Potri.018G109400,Potri.006G186500,1,0,0.92683,1,popSegDup_14,0.04002
Potri.018G109500,Potri.006G186600,1,0,0.80449,1,popSegDup_14,0.11157
Potri.018G109600,Potri.006G1867001,1,0,0.63995,1,popSegDup_14,0.13625
Potri.018G109700,Potri.006G186800,1,0,0.97663,1,popSegDup_14,0.07992
Potri.018G109800,Potri.006G186900,1,0,0.61598,1,popSegDup_14,0.08593
Potri.018G110000,Potri.006G187300,1,0,0.97264,1,popSegDup_14,0.05177
Potri.018G110100,Potri.006G187400,1,0,0.75371,1,popSegDup_14,0.06934
Potri.018G110600,Potri.006G187600,1,0,0.86779,1,popSegDup_14,0.09403
Potri.018G110700,Potri.006G187700,1,0,0.94563,1,popSegDup_14,0.11157
Potri.018G111100,Potri.006G187800,1,0,0.85754,1,popSegDup_14,0.06829
Potri.018G111200,Potri.006G187900,1,0,0.84006,1,popSegDup_14,0.03031
Potri.018G111300,Potri.006G188000,1,0,0.76619,1,popSegDup_14,0.06813
Potri.018G111400,Potri.006G188100,1,0,0.67758,1,popSegDup_14,0.0328
Potri.018G112400,Potri.006G188600,1,0,0.92492,1,popSegDup_14,0.07845
Potri.018G112800,Potri.006G188700,1,0,0.96746,1,popSegDup_14,0.13483
Potri.018G113300,Potri.006G189100,1,0,0.88041,1,popSegDup_14,0.05448
Potri.018G113500,Potri.006G189300,1,0,0.95404,1,popSegDup_14,0.0524
Potri.018G113700,Potri.006G189600,1,0,0.65041,1,popSegDup_14,*
Potri.018G114200,Potri.006G190100,1,0,0.7454,1,popSegDup_14,*
Potri.018G114300,Potri.006G190200,1,0,0.71884,1,popSegDup_14,0.06488
Potri.018G114500,Potri.006G190300,1,0,0.8156,1,popSegDup_14,0.04549
Potri.018G114600,Potri.006G190400,1,0,0.74735,1,popSegDup_14,0.06258
Potri.018G1147000,Potri.006G190500,1,0,0.63569,1,popSegDup_14,0.06392
Potri.006G193600,Potri.016G058300,1,0,0.72481,1,popSegDup_15,0.06392
Potri.006G193900,Potri.016G059300,1,0,0.76845,1,popSegDup_15,0.1159
Potri.006G194000,Potri.016G059600,1,0,0.89105,1,popSegDup_15,0.14255
Potri.006G194100,Potri.016G059700,1,0,0.95511,1,popSegDup_15,0.11003
Potri.006G194200,Potri.016G059900,1,0,0.65417,1,popSegDup_15,0.08655
Potri.006G194400,Potri.016G060100,1,0,0.71179,1,popSegDup_15,0.10147
Potri.006G194500,Potri.016G060200,1,0,0.68592,1,popSegDup_15,0.06908
Potri.006G194900,Potri.016G060400,1,0,0.8305,1,popSegDup_15,0.07998
Potri.006G195000,Potri.016G060500,1,0,0.7398,1,popSegDup_15,0.09891
Potri.006G195100,Potri.016G060600,1,0,0.73361,1,popSegDup_15,0.08912
Potri.006G195300,Potri.016G060900,1,0,0.86534,1,popSegDup_15,0.05776
Potri.006G195400,Potri.016G061100,1,0,0.9764,1,popSegDup_15,0.11369
Potri.006G195600,Potri.016G061700,1,0,0.76702,1,popSegDup_15,0.03548
Potri.006G196000,Potri.016G061900,1,0,0.73381,1,popSegDup_15,0.14093
Potri.006G196100,Potri.016G062000,1,0,0.98341,1,popSegDup_15,0.07514
Potri.006G196200,Potri.016G062100,1,0,0.88729,1,popSegDup_15,0.11479
Potri.006G196500,Potri.016G062200,1,0,0.82775,1,popSegDup_15,0.0899
Potri.006G196800,Potri.016G062400,1,0,0.92206,1,popSegDup_15,0.05004
Potri.006G197000,Potri.016G062500,1,0,0.69807,1,popSegDup_15,0.11413
Potri.006G197500,Potri.016G063000,1,0,0.78331,1,popSegDup_15,0.07648
Potri.006G197700,Potri.016G063200,1,0,0.93519,1,popSegDup_15,0.07953
Potri.006G198100,Potri.016G063900,1,0,0.93872,1,popSegDup_15,0.11742
Potri.006G198200,Potri.016G064000,1,0,0.69457,1,popSegDup_15,0.0733
Potri.006G198300,Potri.016G064100,1,0,0.72487,1,popSegDup_15,0.09836
NaN,Potri.016G064600,1,0,0.67103,1,popSegDup_15,0.05889
Potri.006G198800,Potri.016G065000,1,0,0.85631,1,popSegDup_15,0.14619
NaN,NaN,1,0,0.92574,1,popSegDup_15,0.19283
Potri.006G199000,Potri.016G065200,1,0,0.80356,1,popSegDup_15,0.08531
Potri.006G199100,Potri.016G065300,1,0,0.87834,1,popSegDup_15,0.09853
Potri.006G199200,Potri.016G065600,1,0,0.7974,1,popSegDup_15,0.07964
Potri.006G199400,Potri.016G066700,1,1,0.60203,1,popSegDup_15,0.84822
Potri.006G1995001,Potri.016G0659000,1,0,0.7076,1,popSegDup_15,0.1102
Potri.006G199600,Potri.016G066000,1,0,0.90773,1,popSegDup_15,0.04628
Potri.006G199800,Potri.016G066100,1,0,0.90858,1,popSegDup_15,0.09645
Potri.006G200000,Potri.016G066200,1,0,0.67961,1,popSegDup_15,*
Potri.006G200200,Potri.016G066400,1,0,0.84139,1,popSegDup_15,0.08063
Potri.006G200300,Potri.016G066500,1,0,0.88223,1,popSegDup_15,0.13023
Potri.006G200400,Potri.016G066600,1,0,0.77909,1,popSegDup_15,0.08423
Potri.006G200600,Potri.016G066700,1,1,0.85223,1,popSegDup_15,0.07446
Potri.006G201200,Potri.016G067600,1,0,0.8632,1,popSegDup_15,0.15602
Potri.006G201300,Potri.016G067700,1,0,0.63926,1,popSegDup_15,0.07911
Potri.006G201400,Potri.016G067800,1,0,0.77778,1,popSegDup_15,0.13235
Potri.006G201500,Potri.016G067900,1,0,0.8484,1,popSegDup_15,0.04258
Potri.006G201900,Potri.016G068200,1,0,0.77239,1,popSegDup_15,0.10034
Potri.006G202000,Potri.016G068300,1,0,0.71664,1,popSegDup_15,0.19419
Potri.006G202100,Potri.016G068500,1,0,0.78463,1,popSegDup_15,0.11938
Potri.006G202200,Potri.016G068600,1,0,0.85243,1,popSegDup_15,0.15923
Potri.006G202300,Potri.016G069000,1,0,0.98658,1,popSegDup_15,0.16045
Potri.006G202500,Potri.016G069300,1,0,0.62752,1,popSegDup_15,0.08912
Potri.006G202600,Potri.016G069400,1,0,0.91135,1,popSegDup_15,0.09814
Potri.006G203000,Potri.016G069700,1,0,0.84664,1,popSegDup_15,0.08593
Potri.006G203100,Potri.016G070100,1,0,0.67689,1,popSegDup_15,0.21539
Potri.006G203200,Potri.016G070200,1,0,0.89223,1,popSegDup_15,0.10811
Potri.006G203400,Potri.016G070400,1,0,0.99443,1,popSegDup_15,0.14576
Potri.006G203500,Potri.016G070500,1,0,0.85524,1,popSegDup_15,0.09613
Potri.006G203700,Potri.016G070900,1,0,0.80157,1,popSegDup_15,0.13643
Potri.006G203900,Potri.016G071000,1,0,0.83426,1,popSegDup_15,0.08353
Potri.006G204400,Potri.016G071700,1,0,0.65226,1,popSegDup_15,0.07562
Potri.006G204500,Potri.016G071800,1,0,0.76884,1,popSegDup_15,0.06188
Potri.006G204700,Potri.016G071900,1,0,0.7578,1,popSegDup_15,0.10853
Potri.006G204800,Potri.016G072000,1,0,0.82207,1,popSegDup_15,0.10565
Potri.006G204900,Potri.016G072100,1,0,0.87097,1,popSegDup_15,0.05411
NaN,Potri.016G072200,1,0,0.7905,1,popSegDup_15,0
Potri.006G205100,Potri.016G072300,1,0,0.676,1,popSegDup_15,0.06531
Potri.006G205300,Potri.016G072600,1,0,0.66435,1,popSegDup_15,0.02942
Potri.006G205500,Potri.016G072900,1,0,0.69352,1,popSegDup_15,0.09116
Potri.006G205600,Potri.016G073000,1,0,0.82843,1,popSegDup_15,0.18051
Potri.006G205700,Potri.016G073100,1,0,0.95793,1,popSegDup_15,0
Potri.006G206000,Potri.016G073400,1,0,0.66553,1,popSegDup_15,0.03705
NaN,Potri.016G074200,1,0,0.68519,1,popSegDup_15,0.12566
Potri.006G207800,Potri.016G074300,1,0,0.86652,1,popSegDup_15,0.06437
Potri.006G208300,Potri.016G074900,1,0,0.80541,1,popSegDup_15,0.11819
Potri.006G208800,Potri.016G075400,1,0,0.72705,1,popSegDup_15,0.0759
Potri.006G209000,Potri.016G075800,1,0,0.8272,1,popSegDup_15,0.0759
Potri.006G209500,Potri.016G076300,1,0,0.64488,1,popSegDup_15,0.19388
Potri.006G209600,Potri.016G076400,1,0,0.67561,1,popSegDup_15,0.12797
Potri.006G209700,Potri.016G076800,1,1,0.93103,1,popSegDup_15,0.27716
Potri.006G209700,NaN,1,1,0.93103,1,popSegDup_15,0.27716
Potri.006G210600,Potri.016G077500,1,0,0.78112,1,popSegDup_15,0.14045
Potri.006G210700,Potri.016G077800,1,0,0.82302,1,popSegDup_15,0.13235
NaN,NaN,1,0,0.64662,1,popSegDup_15,0.11157
Potri.006G211200,Potri.016G078200,1,0,0.81691,1,popSegDup_15,0.07104
Potri.006G211300,Potri.016G078400,1,0,0.63453,1,popSegDup_15,0.10679
Potri.006G212000,Potri.016G078900,1,0,0.72093,1,popSegDup_15,0.13118
Potri.006G212400,Potri.016G079200,1,0,0.69162,1,popSegDup_15,0.10293
Potri.006G212600,Potri.016G079300,1,0,0.94118,1,popSegDup_15,0.0944
Potri.006G212700,Potri.016G079400,1,0,0.81302,1,popSegDup_15,0.06258
Potri.006G212900,Potri.016G079600,1,0,0.71259,1,popSegDup_15,0.10034
Potri.006G213100,Potri.016G079700,1,0,0.75522,1,popSegDup_15,0.15269
Potri.006G213300,Potri.016G079800,1,0,0.82857,1,popSegDup_15,0.12891
Potri.006G213400,Potri.016G079900,1,0,0.86937,1,popSegDup_15,0.09708
Potri.006G213600,Potri.016G080000,1,0,0.78223,1,popSegDup_15,0.08979
Potri.006G213700,Potri.016G080200,1,0,0.74483,1,popSegDup_15,0.09116
Potri.006G213900,Potri.016G080400,1,0,0.72014,1,popSegDup_15,0.19602
Potri.006G214000,Potri.016G080500,1,0,0.89305,1,popSegDup_15,0.10382
Potri.006G214400,Potri.016G080600,1,0,0.8867,1,popSegDup_15,0.06807
Potri.006G214700,Potri.016G080800,1,0,0.70277,1,popSegDup_15,0.08642
Potri.006G214900,Potri.016G081300,1,0,0.82781,1,popSegDup_15,0.13677
Potri.006G215000,Potri.016G081600,1,0,0.875,1,popSegDup_15,0.12976
Potri.006G215200,Potri.016G081700,1,0,0.84896,1,popSegDup_15,0.09257
Potri.006G215600,Potri.016G082000,1,0,0.68668,1,popSegDup_15,0.06258
Potri.006G215700,Potri.016G082100,1,0,0.89223,1,popSegDup_15,0.06258
Potri.015G084500,Potri.012G089100,1,0,0.63284,1,popSegDup_16,0.0686
Potri.015G085000,Potri.012G089300,1,0,0.8345,1,popSegDup_16,0.21478
Potri.015G085200,Potri.012G089400,1,0,0.73123,1,popSegDup_16,0.13191
Potri.015G085700,Potri.012G089700,1,0,0.94111,1,popSegDup_16,0.04811
Potri.015G086200,Potri.012G090100,1,0,0.66191,1,popSegDup_16,0.06419
Potri.015G086500,Potri.012G090200,1,0,0.62421,1,popSegDup_16,0.06829
Potri.015G086600,Potri.012G090300,1,0,0.82927,1,popSegDup_16,0.08158
Potri.015G086800,Potri.012G090500,1,0,0.80368,1,popSegDup_16,0.08718
Potri.015G087100,Potri.012G090800,1,0,0.92506,1,popSegDup_16,0.12409
Potri.015G087400,Potri.012G090900,1,0,0.91984,1,popSegDup_16,0.07155
Potri.015G087700,Potri.012G091400,1,0,0.85033,1,popSegDup_16,0.16543
Potri.015G087800,Potri.012G091500,1,0,0.90499,1,popSegDup_16,0.09679
Potri.015G088100,Potri.012G091700,1,0,0.70727,1,popSegDup_16,0.10733
Potri.015G088300,Potri.012G091900,1,0,0.91712,1,popSegDup_16,0.08017
Potri.015G089000,Potri.012G092400,1,0,0.79374,1,popSegDup_16,0.06809
Potri.015G089700,Potri.012G093400,1,0,0.63038,1,popSegDup_16,0.04709
Potri.015G089800,Potri.012G093300,1,0,0.87856,1,popSegDup_16,0.11413
Potri.015G090200,Potri.012G093000,1,0,0.60294,1,popSegDup_16,0.13963
Potri.015G090500,Potri.012G092800,1,0,0.91475,1,popSegDup_16,0.10034
NaN,NaN,1,0,0.8869,1,popSegDup_16,*
Potri.015G090900,Potri.012G093500,1,0,0.90356,1,popSegDup_16,0.01351
Potri.015G091000,Potri.012G093600,1,0,0.88416,1,popSegDup_16,0.07774
Potri.015G091200,Potri.012G093900,1,0,0.87052,1,popSegDup_16,0.10382
Potri.015G091400,Potri.012G094100,1,0,0.86152,1,popSegDup_16,0.08873
Potri.015G091500,Potri.012G094200,1,0,0.75237,1,popSegDup_16,0.11756
NaN,NaN,1,0,0.66068,1,popSegDup_16,0.09462
Potri.015G091800,NaN,1,0,0.80965,1,popSegDup_16,0.10034
Potri.015G091900,Potri.012G094400,1,0,0.65127,1,popSegDup_16,0.13235
Potri.015G092100,Potri.012G094600,1,0,0.83208,1,popSegDup_16,0.07396
Potri.015G092200,Potri.012G094700,1,0,0.85698,1,popSegDup_16,0.07541
Potri.015G092300,Potri.012G094900,1,0,0.61318,1,popSegDup_16,0.19865
Potri.015G092400,Potri.012G095100,1,0,0.89362,1,popSegDup_16,0.07783
Potri.015G092500,NaN,1,0,0.61468,1,popSegDup_16,0.14384
Potri.015G092700,Potri.012G095200,1,0,0.90166,1,popSegDup_16,0.09708
Potri.015G092800,Potri.012G095300,1,0,0.90927,1,popSegDup_16,0.08593
Potri.015G092900,Potri.012G095400,1,0,0.82461,1,popSegDup_16,0.10293
Potri.015G093600,Potri.012G095800,1,0,0.85271,1,popSegDup_16,0.0722
Potri.015G094000,Potri.012G096100,1,0,0.89179,1,popSegDup_16,0.11566
Potri.015G094100,Potri.012G096300,1,0,0.86034,1,popSegDup_16,0.08999
Potri.015G094200,Potri.012G096400,1,0,0.7382,1,popSegDup_16,0.17641
Potri.015G094300,Potri.012G096500,1,0,0.9299,1,popSegDup_16,0.12767
Potri.015G094400,Potri.012G096600,1,0,0.95538,1,popSegDup_16,0.16425
Potri.015G094500,Potri.012G096700,1,0,0.84061,1,popSegDup_16,0.07514
Potri.015G094600,Potri.012G096900,1,0,0.69519,1,popSegDup_16,0.05561
Potri.015G094700,Potri.012G097000,1,0,0.90417,1,popSegDup_16,0.07842
Potri.015G094800,Potri.012G097100,1,0,0.85378,1,popSegDup_16,0.11819
Potri.015G095500,Potri.012G097300,1,0,0.88253,1,popSegDup_16,0.11529
Potri.015G095900,Potri.012G097400,1,0,0.74018,1,popSegDup_16,0.38309
Potri.015G096000,Potri.012G097500,1,0,0.64381,1,popSegDup_16,0.06461
Potri.015G096200,Potri.012G097600,1,0,0.82796,1,popSegDup_16,0.11157
Potri.015G096400,Potri.012G097800,1,0,0.85417,1,popSegDup_16,0.05666
Potri.015G096500,Potri.012G097900,1,0,0.69022,1,popSegDup_16,0.17415
Potri.015G097300,Potri.012G098400,1,0,0.99286,1,popSegDup_16,*
Potri.015G097400,Potri.012G098500,1,0,0.64217,1,popSegDup_16,0.09116
Potri.015G097500,Potri.012G098800,1,0,0.7061,1,popSegDup_16,0.09176
Potri.015G097900,Potri.012G099300,1,0,0.92956,1,popSegDup_16,0.05133
Potri.015G098100,Potri.012G099600,1,0,0.72808,1,popSegDup_16,0.09753
NaN,Potri.012G100200,1,0,0.70616,1,popSegDup_16,*
NaN,NaN,1,0,0.63235,1,popSegDup_16,0
Potri.015G098600,NaN,1,0,0.6044,1,popSegDup_16,0.21143
Potri.015G098900,Potri.012G100700,1,0,0.67471,1,popSegDup_16,0.07259
Potri.015G099000,Potri.012G100800,1,0,0.90211,1,popSegDup_16,0.03949
Potri.015G099200,Potri.012G101000,1,0,0.71465,1,popSegDup_16,0.05411
Potri.015G099300,Potri.012G101100,1,0,0.74434,1,popSegDup_16,0.11298
Potri.015G099400,Potri.012G101200,1,0,0.63356,1,popSegDup_16,0.08531
Potri.015G099600,Potri.012G101500,1,0,0.82692,1,popSegDup_16,0.13838
Potri.015G099700,NaN,1,0,0.68896,1,popSegDup_16,0.06461
Potri.015G099800,Potri.012G101800,1,0,0.75779,1,popSegDup_16,0.20273
Potri.015G099900,Potri.012G101900,1,0,0.68429,1,popSegDup_16,0.07514
Potri.015G100300,Potri.012G102200,1,0,0.74481,1,popSegDup_16,0.13677
Potri.015G100900,Potri.012G102800,1,0,0.69541,1,popSegDup_16,0.09061
NaN,Potri.012G102900,1,0,0.6158,1,popSegDup_16,0.10034
Potri.015G101100,Potri.012G103000,1,0,0.60815,1,popSegDup_16,0.09708
Potri.015G101200,Potri.012G103100,1,0,0.92213,1,popSegDup_16,0.20993
Potri.015G101500,Potri.012G103200,1,0,0.73868,1,popSegDup_16,0.20747
Potri.015G101900,Potri.012G103300,1,0,0.83316,1,popSegDup_16,0.09595
Potri.015G102000,Potri.012G103400,1,0,0.75625,1,popSegDup_16,*
